city,language,date,mobile,used
copenhagen,estonian,43,1,0
copenhagen,estonian,44,0,0
copenhagen,estonian,44,1,0
copenhagen,finnish,0,0,0
copenhagen,finnish,0,1,0
copenhagen,finnish,1,0,0
copenhagen,finnish,1,1,0
copenhagen,finnish,2,0,0
copenhagen,finnish,2,1,0
copenhagen,finnish,3,0,0
copenhagen,finnish,3,1,0
copenhagen,finnish,4,0,0
copenhagen,finnish,4,1,0
copenhagen,finnish,5,0,0
copenhagen,finnish,5,1,0
copenhagen,finnish,6,0,0
copenhagen,finnish,6,1,0
copenhagen,finnish,7,0,0
copenhagen,finnish,7,1,0
copenhagen,finnish,8,0,0
copenhagen,finnish,8,1,0
copenhagen,finnish,9,0,0
copenhagen,finnish,9,1,0
copenhagen,finnish,10,0,0
copenhagen,finnish,10,1,0
copenhagen,finnish,11,0,0
copenhagen,finnish,11,1,0
copenhagen,finnish,12,0,0
copenhagen,finnish,12,1,0
copenhagen,finnish,13,0,0
copenhagen,finnish,13,1,0
copenhagen,finnish,14,0,0
copenhagen,finnish,14,1,0
copenhagen,finnish,15,0,0
copenhagen,finnish,15,1,0
copenhagen,finnish,16,0,0
copenhagen,finnish,16,1,0
copenhagen,finnish,17,0,0
copenhagen,finnish,17,1,0
copenhagen,finnish,18,0,0
copenhagen,finnish,18,1,0
copenhagen,finnish,19,0,2
copenhagen,finnish,19,1,0
copenhagen,finnish,20,0,0
copenhagen,finnish,20,1,0
copenhagen,finnish,21,0,0
copenhagen,finnish,21,1,0
copenhagen,finnish,22,0,2
copenhagen,finnish,22,1,0
copenhagen,finnish,23,0,0
copenhagen,finnish,23,1,0
copenhagen,finnish,24,0,0
copenhagen,finnish,24,1,0
copenhagen,finnish,25,0,0
copenhagen,finnish,25,1,0
copenhagen,finnish,26,0,0
copenhagen,finnish,26,1,0
copenhagen,finnish,27,0,0
copenhagen,finnish,27,1,0
copenhagen,finnish,28,0,0
copenhagen,finnish,28,1,0
copenhagen,finnish,29,0,0
copenhagen,finnish,29,1,0
copenhagen,finnish,30,0,0
copenhagen,finnish,30,1,0
copenhagen,finnish,31,0,0
copenhagen,finnish,31,1,0
copenhagen,finnish,32,0,0
copenhagen,finnish,32,1,0
copenhagen,finnish,33,0,0
copenhagen,finnish,33,1,0
copenhagen,finnish,34,0,0
copenhagen,finnish,34,1,0
copenhagen,finnish,35,0,0
copenhagen,finnish,35,1,0
copenhagen,finnish,36,0,0
copenhagen,finnish,36,1,0
copenhagen,finnish,37,0,0
copenhagen,finnish,37,1,0
copenhagen,finnish,38,0,0
copenhagen,finnish,38,1,0
copenhagen,finnish,39,0,0
copenhagen,finnish,39,1,2
copenhagen,finnish,40,0,0
copenhagen,finnish,40,1,0
copenhagen,finnish,41,0,0
copenhagen,finnish,41,1,0
copenhagen,finnish,42,0,0
copenhagen,finnish,42,1,0
copenhagen,finnish,43,0,0
copenhagen,finnish,43,1,0
copenhagen,finnish,44,0,0
copenhagen,finnish,44,1,0
copenhagen,french,0,0,0
copenhagen,french,0,1,0
copenhagen,french,1,0,0
copenhagen,french,1,1,0
copenhagen,french,2,0,0
copenhagen,french,2,1,0
copenhagen,french,3,0,0
copenhagen,french,3,1,0
copenhagen,french,4,0,0
copenhagen,french,4,1,0
copenhagen,french,5,0,0
copenhagen,french,5,1,0
copenhagen,french,6,0,0
copenhagen,french,6,1,2
copenhagen,french,7,0,0
copenhagen,french,7,1,0
copenhagen,french,8,0,0
copenhagen,french,8,1,0
copenhagen,french,9,0,2
copenhagen,french,9,1,0
copenhagen,french,10,0,0
copenhagen,french,10,1,0
copenhagen,french,11,0,0
copenhagen,french,11,1,0
copenhagen,french,12,0,0
copenhagen,french,12,1,0
copenhagen,french,13,0,0
copenhagen,french,13,1,0
copenhagen,french,14,0,0
copenhagen,french,14,1,0
copenhagen,french,15,0,0
copenhagen,french,15,1,0
copenhagen,french,16,0,0
copenhagen,french,16,1,0
copenhagen,french,17,0,0
copenhagen,french,17,1,0
copenhagen,french,18,0,0
copenhagen,french,18,1,2
copenhagen,french,19,0,0
copenhagen,french,19,1,0
copenhagen,french,20,0,0
copenhagen,french,20,1,0
copenhagen,french,21,0,0
copenhagen,french,21,1,0
copenhagen,french,22,0,0
copenhagen,french,22,1,0
copenhagen,french,23,0,0
copenhagen,french,23,1,0
copenhagen,french,24,0,2
copenhagen,french,24,1,0
copenhagen,french,25,0,0
copenhagen,french,25,1,0
copenhagen,french,26,0,0
copenhagen,french,26,1,0
copenhagen,french,27,0,0
copenhagen,french,27,1,0
copenhagen,french,28,0,0
copenhagen,french,28,1,0
copenhagen,french,29,0,0
copenhagen,french,29,1,0
copenhagen,french,30,0,0
copenhagen,french,30,1,0
copenhagen,french,31,0,2
copenhagen,french,31,1,0
copenhagen,french,32,0,0
copenhagen,french,32,1,0
copenhagen,french,33,0,0
copenhagen,french,33,1,0
copenhagen,french,34,0,0
copenhagen,french,34,1,0
copenhagen,french,35,0,0
copenhagen,french,35,1,0
copenhagen,french,36,0,0
copenhagen,french,36,1,0
copenhagen,french,37,0,0
copenhagen,french,37,1,0
copenhagen,french,38,0,2
copenhagen,french,38,1,0
copenhagen,french,39,0,0
copenhagen,french,39,1,0
copenhagen,french,40,0,0
copenhagen,french,40,1,0
copenhagen,french,41,0,0
copenhagen,french,41,1,0
copenhagen,french,42,0,0
copenhagen,french,42,1,0
copenhagen,french,43,0,0
copenhagen,french,43,1,0
copenhagen,french,44,0,0
copenhagen,french,44,1,0
copenhagen,german,0,0,0
copenhagen,german,0,1,0
copenhagen,german,1,0,0
copenhagen,german,1,1,0
copenhagen,german,2,0,0
copenhagen,german,2,1,0
copenhagen,german,3,0,0
copenhagen,german,3,1,0
copenhagen,german,4,0,0
copenhagen,german,4,1,0
copenhagen,german,5,0,0
copenhagen,german,5,1,0
copenhagen,german,6,0,0
copenhagen,german,6,1,0
copenhagen,german,7,0,0
copenhagen,german,7,1,0
copenhagen,german,8,0,0
copenhagen,german,8,1,0
copenhagen,german,9,0,2
copenhagen,german,9,1,0
copenhagen,german,10,0,0
copenhagen,german,10,1,0
copenhagen,german,11,0,0
copenhagen,german,11,1,0
copenhagen,german,12,0,0
copenhagen,german,12,1,0
copenhagen,german,13,0,0
copenhagen,german,13,1,0
copenhagen,german,14,0,0
copenhagen,german,14,1,0
copenhagen,german,15,0,0
copenhagen,german,15,1,0
copenhagen,german,16,0,0
copenhagen,german,16,1,0
copenhagen,german,17,0,0
copenhagen,german,17,1,2
copenhagen,german,18,0,0
copenhagen,german,18,1,2
copenhagen,german,19,0,0
copenhagen,german,19,1,0
copenhagen,german,20,0,0
copenhagen,german,20,1,0
copenhagen,german,21,0,0
copenhagen,german,21,1,0
copenhagen,german,22,0,0
copenhagen,german,22,1,0
copenhagen,german,23,0,0
copenhagen,german,23,1,0
copenhagen,german,24,0,0
copenhagen,german,24,1,0
copenhagen,german,25,0,0
copenhagen,german,25,1,0
copenhagen,german,26,0,0
copenhagen,german,26,1,0
copenhagen,german,27,0,0
copenhagen,german,27,1,0
copenhagen,german,28,0,0
copenhagen,german,28,1,0
copenhagen,german,29,0,0
copenhagen,german,29,1,0
copenhagen,german,30,0,0
copenhagen,german,30,1,0
copenhagen,german,31,0,0
copenhagen,german,31,1,0
copenhagen,german,32,0,0
copenhagen,german,32,1,0
copenhagen,german,33,0,0
copenhagen,german,33,1,0
copenhagen,german,34,0,0
copenhagen,german,34,1,0
copenhagen,german,35,0,2
copenhagen,german,35,1,0
copenhagen,german,36,0,2
copenhagen,german,36,1,0
copenhagen,german,37,0,0
copenhagen,german,37,1,0
copenhagen,german,38,0,0
copenhagen,german,38,1,0
copenhagen,german,39,0,0
copenhagen,german,39,1,0
copenhagen,german,40,0,0
copenhagen,german,40,1,0
copenhagen,german,41,0,0
copenhagen,german,41,1,0
copenhagen,german,42,0,0
copenhagen,german,42,1,0
copenhagen,german,43,0,0
copenhagen,german,43,1,0
copenhagen,german,44,0,2
copenhagen,german,44,1,0
copenhagen,greek,0,0,0
copenhagen,greek,0,1,0
copenhagen,greek,1,0,0
copenhagen,greek,1,1,0
copenhagen,greek,2,0,0
copenhagen,greek,2,1,0
copenhagen,greek,3,0,0
copenhagen,greek,3,1,0
copenhagen,greek,4,0,0
copenhagen,greek,4,1,0
copenhagen,greek,5,0,0
copenhagen,greek,5,1,0
copenhagen,greek,6,0,0
copenhagen,greek,6,1,0
copenhagen,greek,7,0,0
copenhagen,greek,7,1,0
copenhagen,greek,8,0,0
copenhagen,greek,8,1,0
copenhagen,greek,9,0,0
copenhagen,greek,9,1,0
copenhagen,greek,10,0,0
copenhagen,greek,10,1,0
copenhagen,greek,11,0,0
copenhagen,greek,11,1,0
copenhagen,greek,12,0,0
copenhagen,greek,12,1,0
copenhagen,greek,13,0,0
copenhagen,greek,13,1,0
copenhagen,greek,14,0,0
copenhagen,greek,14,1,0
copenhagen,greek,15,0,0
copenhagen,greek,15,1,0
copenhagen,greek,16,0,0
copenhagen,greek,16,1,0
copenhagen,greek,17,0,0
copenhagen,greek,17,1,0
copenhagen,greek,18,0,0
copenhagen,greek,18,1,0
copenhagen,greek,19,0,0
copenhagen,greek,19,1,0
copenhagen,greek,20,0,0
copenhagen,greek,20,1,0
copenhagen,greek,21,0,0
copenhagen,greek,21,1,0
copenhagen,greek,22,0,0
copenhagen,greek,22,1,0
copenhagen,greek,23,0,2
copenhagen,greek,23,1,0
copenhagen,greek,24,0,0
copenhagen,greek,24,1,0
copenhagen,greek,25,0,0
copenhagen,greek,25,1,0
copenhagen,greek,26,0,0
copenhagen,greek,26,1,0
copenhagen,greek,27,0,0
copenhagen,greek,27,1,0
copenhagen,greek,28,0,0
copenhagen,greek,28,1,0
copenhagen,greek,29,0,0
copenhagen,greek,29,1,0
copenhagen,greek,30,0,0
copenhagen,greek,30,1,0
copenhagen,greek,31,0,0
copenhagen,greek,31,1,0
copenhagen,greek,32,0,0
copenhagen,greek,32,1,0
copenhagen,greek,33,0,0
copenhagen,greek,33,1,2
copenhagen,greek,34,0,0
copenhagen,greek,34,1,0
copenhagen,greek,35,0,0
copenhagen,greek,35,1,0
copenhagen,greek,36,0,0
copenhagen,greek,36,1,0
copenhagen,greek,37,0,0
copenhagen,greek,37,1,2
copenhagen,greek,38,0,0
copenhagen,greek,38,1,0
copenhagen,greek,39,0,0
copenhagen,greek,39,1,0
copenhagen,greek,40,0,0
copenhagen,greek,40,1,0
copenhagen,greek,41,0,0
copenhagen,greek,41,1,0
copenhagen,greek,42,0,0
copenhagen,greek,42,1,0
copenhagen,greek,43,0,0
copenhagen,greek,43,1,2
copenhagen,greek,44,0,0
copenhagen,greek,44,1,0
copenhagen,hungarian,0,0,0
copenhagen,hungarian,0,1,0
copenhagen,hungarian,1,0,0
copenhagen,hungarian,1,1,0
copenhagen,hungarian,2,0,2
copenhagen,hungarian,2,1,0
copenhagen,hungarian,3,0,0
copenhagen,hungarian,3,1,0
copenhagen,hungarian,4,0,2
copenhagen,hungarian,4,1,0
copenhagen,hungarian,5,0,0
copenhagen,hungarian,5,1,0
copenhagen,hungarian,6,0,0
copenhagen,hungarian,6,1,0
copenhagen,hungarian,7,0,0
copenhagen,hungarian,7,1,0
copenhagen,hungarian,8,0,0
copenhagen,hungarian,8,1,0
copenhagen,hungarian,9,0,0
copenhagen,hungarian,9,1,0
copenhagen,hungarian,10,0,0
copenhagen,hungarian,10,1,0
copenhagen,hungarian,11,0,0
copenhagen,hungarian,11,1,0
copenhagen,hungarian,12,0,0
copenhagen,hungarian,12,1,2
copenhagen,hungarian,13,0,0
copenhagen,hungarian,13,1,0
copenhagen,hungarian,14,0,0
copenhagen,hungarian,14,1,0
copenhagen,hungarian,15,0,0
copenhagen,hungarian,15,1,0
copenhagen,hungarian,16,0,0
copenhagen,hungarian,16,1,0
copenhagen,hungarian,17,0,0
copenhagen,hungarian,17,1,0
copenhagen,hungarian,18,0,0
copenhagen,hungarian,18,1,0
copenhagen,hungarian,19,0,0
copenhagen,hungarian,19,1,0
copenhagen,hungarian,20,0,0
copenhagen,hungarian,20,1,0
copenhagen,hungarian,21,0,0
copenhagen,hungarian,21,1,0
copenhagen,hungarian,22,0,0
copenhagen,hungarian,22,1,0
copenhagen,hungarian,23,0,0
copenhagen,hungarian,23,1,0
copenhagen,hungarian,24,0,0
copenhagen,hungarian,24,1,0
copenhagen,hungarian,25,0,0
copenhagen,hungarian,25,1,0
copenhagen,hungarian,26,0,0
copenhagen,hungarian,26,1,0
copenhagen,hungarian,27,0,0
copenhagen,hungarian,27,1,0
copenhagen,hungarian,28,0,0
copenhagen,hungarian,28,1,0
copenhagen,hungarian,29,0,0
copenhagen,hungarian,29,1,2
copenhagen,hungarian,30,0,0
copenhagen,hungarian,30,1,0
copenhagen,hungarian,31,0,2
copenhagen,hungarian,31,1,0
copenhagen,hungarian,32,0,0
copenhagen,hungarian,32,1,0
copenhagen,hungarian,33,0,0
copenhagen,hungarian,33,1,0
copenhagen,hungarian,34,0,0
copenhagen,hungarian,34,1,0
copenhagen,hungarian,35,0,0
copenhagen,hungarian,35,1,0
copenhagen,hungarian,36,0,0
copenhagen,hungarian,36,1,2
copenhagen,hungarian,37,0,0
copenhagen,hungarian,37,1,0
copenhagen,hungarian,38,0,0
copenhagen,hungarian,38,1,0
copenhagen,hungarian,39,0,0
copenhagen,hungarian,39,1,2
copenhagen,hungarian,40,0,0
copenhagen,hungarian,40,1,0
copenhagen,hungarian,41,0,0
copenhagen,hungarian,41,1,0
copenhagen,hungarian,42,0,0
copenhagen,hungarian,42,1,0
copenhagen,hungarian,43,0,0
copenhagen,hungarian,43,1,0
copenhagen,hungarian,44,0,0
copenhagen,hungarian,44,1,0
copenhagen,irish,0,0,0
copenhagen,irish,0,1,0
copenhagen,irish,1,0,0
copenhagen,irish,1,1,0
copenhagen,irish,2,0,0
copenhagen,irish,2,1,0
copenhagen,irish,3,0,0
copenhagen,irish,3,1,0
copenhagen,irish,4,0,0
copenhagen,irish,4,1,0
copenhagen,irish,5,0,0
copenhagen,irish,5,1,0
copenhagen,irish,6,0,0
copenhagen,irish,6,1,0
copenhagen,irish,7,0,0
copenhagen,irish,7,1,0
copenhagen,irish,8,0,0
copenhagen,irish,8,1,0
copenhagen,irish,9,0,0
copenhagen,irish,9,1,0
copenhagen,irish,10,0,0
copenhagen,irish,10,1,0
copenhagen,irish,11,0,0
copenhagen,irish,11,1,0
copenhagen,irish,12,0,0
copenhagen,irish,12,1,0
copenhagen,irish,13,0,0
copenhagen,irish,13,1,0
copenhagen,irish,14,0,0
copenhagen,irish,14,1,0
copenhagen,irish,15,0,0
copenhagen,irish,15,1,0
copenhagen,irish,16,0,0
copenhagen,irish,16,1,0
copenhagen,irish,17,0,0
copenhagen,irish,17,1,0
copenhagen,irish,18,0,0
copenhagen,irish,18,1,0
copenhagen,irish,19,0,0
copenhagen,irish,19,1,0
copenhagen,irish,20,0,0
copenhagen,irish,20,1,0
copenhagen,irish,21,0,0
copenhagen,irish,21,1,0
copenhagen,irish,22,0,0
copenhagen,irish,22,1,0
copenhagen,irish,23,0,0
copenhagen,irish,23,1,0
copenhagen,irish,24,0,0
copenhagen,irish,24,1,0
copenhagen,irish,25,0,0
copenhagen,irish,25,1,0
copenhagen,irish,26,0,0
copenhagen,irish,26,1,0
copenhagen,irish,27,0,0
copenhagen,irish,27,1,0
copenhagen,irish,28,0,0
copenhagen,irish,28,1,0
copenhagen,irish,29,0,0
copenhagen,irish,29,1,0
copenhagen,irish,30,0,0
copenhagen,irish,30,1,0
copenhagen,irish,31,0,0
copenhagen,irish,31,1,0
copenhagen,irish,32,0,0
copenhagen,irish,32,1,0
copenhagen,irish,33,0,0
copenhagen,irish,33,1,0
copenhagen,irish,34,0,0
copenhagen,irish,34,1,0
copenhagen,irish,35,0,0
copenhagen,irish,35,1,0
copenhagen,irish,36,0,0
copenhagen,irish,36,1,0
copenhagen,irish,37,0,0
copenhagen,irish,37,1,0
copenhagen,irish,38,0,0
copenhagen,irish,38,1,0
copenhagen,irish,39,0,0
copenhagen,irish,39,1,0
copenhagen,irish,40,0,0
copenhagen,irish,40,1,0
copenhagen,irish,41,0,0
copenhagen,irish,41,1,0
copenhagen,irish,42,0,0
copenhagen,irish,42,1,0
copenhagen,irish,43,0,0
copenhagen,irish,43,1,0
copenhagen,irish,44,0,0
copenhagen,irish,44,1,0
copenhagen,italian,0,0,0
copenhagen,italian,0,1,0
copenhagen,italian,1,0,0
copenhagen,italian,1,1,0
copenhagen,italian,2,0,0
copenhagen,italian,2,1,0
copenhagen,italian,3,0,0
copenhagen,italian,3,1,0
copenhagen,italian,4,0,0
copenhagen,italian,4,1,0
copenhagen,italian,5,0,0
copenhagen,italian,5,1,0
copenhagen,italian,6,0,0
copenhagen,italian,6,1,0
copenhagen,italian,7,0,0
copenhagen,italian,7,1,0
copenhagen,italian,8,0,0
copenhagen,italian,8,1,0
copenhagen,italian,9,0,0
copenhagen,italian,9,1,0
copenhagen,italian,10,0,0
copenhagen,italian,10,1,0
copenhagen,italian,11,0,0
copenhagen,italian,11,1,0
copenhagen,italian,12,0,0
copenhagen,italian,12,1,0
copenhagen,italian,13,0,0
copenhagen,italian,13,1,0
copenhagen,italian,14,0,0
copenhagen,italian,14,1,0
copenhagen,italian,15,0,0
copenhagen,italian,15,1,0
copenhagen,italian,16,0,0
copenhagen,italian,16,1,0
copenhagen,italian,17,0,0
copenhagen,italian,17,1,0
copenhagen,italian,18,0,0
copenhagen,italian,18,1,0
copenhagen,italian,19,0,0
copenhagen,italian,19,1,0
copenhagen,italian,20,0,0
copenhagen,italian,20,1,0
copenhagen,italian,21,0,0
copenhagen,italian,21,1,0
copenhagen,italian,22,0,0
copenhagen,italian,22,1,0
copenhagen,italian,23,0,0
copenhagen,italian,23,1,0
copenhagen,italian,24,0,0
copenhagen,italian,24,1,0
copenhagen,italian,25,0,0
copenhagen,italian,25,1,0
copenhagen,italian,26,0,0
copenhagen,italian,26,1,0
copenhagen,italian,27,0,2
copenhagen,italian,27,1,0
copenhagen,italian,28,0,0
copenhagen,italian,28,1,0
copenhagen,italian,29,0,0
copenhagen,italian,29,1,0
copenhagen,italian,30,0,0
copenhagen,italian,30,1,0
copenhagen,italian,31,0,0
copenhagen,italian,31,1,0
copenhagen,italian,32,0,0
copenhagen,italian,32,1,0
copenhagen,italian,33,0,0
copenhagen,italian,33,1,0
copenhagen,italian,34,0,0
copenhagen,italian,34,1,0
copenhagen,italian,35,0,0
copenhagen,italian,35,1,0
copenhagen,italian,36,0,0
copenhagen,italian,36,1,0
copenhagen,italian,37,0,0
copenhagen,italian,37,1,2
copenhagen,italian,38,0,0
copenhagen,italian,38,1,0
copenhagen,italian,39,0,0
copenhagen,italian,39,1,0
copenhagen,italian,40,0,0
copenhagen,italian,40,1,0
copenhagen,italian,41,0,0
copenhagen,italian,41,1,2
copenhagen,italian,42,0,0
copenhagen,italian,42,1,0
copenhagen,italian,43,0,0
copenhagen,italian,43,1,0
copenhagen,italian,44,0,0
copenhagen,italian,44,1,0
copenhagen,latvian,0,0,0
copenhagen,latvian,0,1,0
copenhagen,latvian,1,0,0
copenhagen,latvian,1,1,2
copenhagen,latvian,2,0,0
copenhagen,latvian,2,1,0
copenhagen,latvian,3,0,0
copenhagen,latvian,3,1,0
copenhagen,latvian,4,0,0
copenhagen,latvian,4,1,0
copenhagen,latvian,5,0,0
copenhagen,latvian,5,1,0
copenhagen,latvian,6,0,0
copenhagen,latvian,6,1,0
copenhagen,latvian,7,0,0
copenhagen,latvian,7,1,0
copenhagen,latvian,8,0,2
copenhagen,latvian,8,1,0
copenhagen,latvian,9,0,0
copenhagen,latvian,9,1,0
copenhagen,latvian,10,0,0
copenhagen,latvian,10,1,0
copenhagen,latvian,11,0,0
copenhagen,latvian,11,1,0
copenhagen,latvian,12,0,0
copenhagen,latvian,12,1,0
copenhagen,latvian,13,0,0
copenhagen,latvian,13,1,0
copenhagen,latvian,14,0,0
copenhagen,latvian,14,1,0
copenhagen,latvian,15,0,0
copenhagen,latvian,15,1,2
copenhagen,latvian,16,0,0
copenhagen,latvian,16,1,0
copenhagen,latvian,17,0,0
copenhagen,latvian,17,1,0
copenhagen,latvian,18,0,0
copenhagen,latvian,18,1,2
copenhagen,latvian,19,0,0
copenhagen,latvian,19,1,0
copenhagen,latvian,20,0,0
copenhagen,latvian,20,1,0
copenhagen,latvian,21,0,0
copenhagen,latvian,21,1,0
copenhagen,latvian,22,0,0
copenhagen,latvian,22,1,2
copenhagen,latvian,23,0,0
copenhagen,latvian,23,1,0
copenhagen,latvian,24,0,0
copenhagen,latvian,24,1,0
copenhagen,latvian,25,0,0
copenhagen,latvian,25,1,0
copenhagen,latvian,26,0,0
copenhagen,latvian,26,1,0
copenhagen,latvian,27,0,0
copenhagen,latvian,27,1,0
copenhagen,latvian,28,0,0
copenhagen,latvian,28,1,0
copenhagen,latvian,29,0,0
copenhagen,latvian,29,1,0
copenhagen,latvian,30,0,0
copenhagen,latvian,30,1,0
copenhagen,latvian,31,0,0
copenhagen,latvian,31,1,0
copenhagen,latvian,32,0,0
copenhagen,latvian,32,1,0
copenhagen,latvian,33,0,0
copenhagen,latvian,33,1,0
copenhagen,latvian,34,0,0
copenhagen,latvian,34,1,2
copenhagen,latvian,35,0,0
copenhagen,latvian,35,1,0
copenhagen,latvian,36,0,0
copenhagen,latvian,36,1,0
copenhagen,latvian,37,0,0
copenhagen,latvian,37,1,0
copenhagen,latvian,38,0,0
copenhagen,latvian,38,1,0
copenhagen,latvian,39,0,0
copenhagen,latvian,39,1,0
copenhagen,latvian,40,0,0
copenhagen,latvian,40,1,0
copenhagen,latvian,41,0,0
copenhagen,latvian,41,1,0
copenhagen,latvian,42,0,0
copenhagen,latvian,42,1,0
copenhagen,latvian,43,0,0
copenhagen,latvian,43,1,0
copenhagen,latvian,44,0,0
copenhagen,latvian,44,1,0
copenhagen,lithuanian,0,0,0
copenhagen,lithuanian,0,1,0
copenhagen,lithuanian,1,0,0
copenhagen,lithuanian,1,1,0
copenhagen,lithuanian,2,0,0
copenhagen,lithuanian,2,1,0
copenhagen,lithuanian,3,0,0
copenhagen,lithuanian,3,1,0
copenhagen,lithuanian,4,0,0
copenhagen,lithuanian,4,1,0
copenhagen,lithuanian,5,0,0
copenhagen,lithuanian,5,1,0
copenhagen,lithuanian,6,0,0
copenhagen,lithuanian,6,1,0
copenhagen,lithuanian,7,0,0
copenhagen,lithuanian,7,1,0
copenhagen,lithuanian,8,0,0
copenhagen,lithuanian,8,1,0
copenhagen,lithuanian,9,0,0
copenhagen,lithuanian,9,1,0
copenhagen,lithuanian,10,0,0
copenhagen,lithuanian,10,1,0
copenhagen,lithuanian,11,0,0
copenhagen,lithuanian,11,1,0
copenhagen,lithuanian,12,0,0
copenhagen,lithuanian,12,1,0
copenhagen,lithuanian,13,0,0
copenhagen,lithuanian,13,1,0
copenhagen,lithuanian,14,0,0
copenhagen,lithuanian,14,1,0
copenhagen,lithuanian,15,0,0
copenhagen,lithuanian,15,1,0
copenhagen,lithuanian,16,0,0
copenhagen,lithuanian,16,1,0
copenhagen,lithuanian,17,0,0
copenhagen,lithuanian,17,1,0
copenhagen,lithuanian,18,0,0
copenhagen,lithuanian,18,1,0
copenhagen,lithuanian,19,0,0
copenhagen,lithuanian,19,1,0
copenhagen,lithuanian,20,0,0
copenhagen,lithuanian,20,1,0
copenhagen,lithuanian,21,0,0
copenhagen,lithuanian,21,1,0
copenhagen,lithuanian,22,0,0
copenhagen,lithuanian,22,1,0
copenhagen,lithuanian,23,0,0
copenhagen,lithuanian,23,1,0
copenhagen,lithuanian,24,0,0
copenhagen,lithuanian,24,1,0
copenhagen,lithuanian,25,0,0
copenhagen,lithuanian,25,1,0
copenhagen,lithuanian,26,0,0
copenhagen,lithuanian,26,1,0
copenhagen,lithuanian,27,0,0
copenhagen,lithuanian,27,1,0
copenhagen,lithuanian,28,0,2
copenhagen,lithuanian,28,1,0
copenhagen,lithuanian,29,0,0
copenhagen,lithuanian,29,1,0
copenhagen,lithuanian,30,0,0
copenhagen,lithuanian,30,1,0
copenhagen,lithuanian,31,0,0
copenhagen,lithuanian,31,1,0
copenhagen,lithuanian,32,0,0
copenhagen,lithuanian,32,1,0
copenhagen,lithuanian,33,0,0
copenhagen,lithuanian,33,1,2
copenhagen,lithuanian,34,0,0
copenhagen,lithuanian,34,1,0
copenhagen,lithuanian,35,0,0
copenhagen,lithuanian,35,1,0
copenhagen,lithuanian,36,0,0
copenhagen,lithuanian,36,1,2
copenhagen,lithuanian,37,0,0
copenhagen,lithuanian,37,1,0
copenhagen,lithuanian,38,0,0
copenhagen,lithuanian,38,1,0
copenhagen,lithuanian,39,0,0
copenhagen,lithuanian,39,1,0
copenhagen,lithuanian,40,0,0
copenhagen,lithuanian,40,1,0
copenhagen,lithuanian,41,0,0
copenhagen,lithuanian,41,1,0
copenhagen,lithuanian,42,0,0
copenhagen,lithuanian,42,1,0
copenhagen,lithuanian,43,0,0
copenhagen,lithuanian,43,1,0
copenhagen,lithuanian,44,0,0
copenhagen,lithuanian,44,1,0
copenhagen,luxembourgish,0,0,0
copenhagen,luxembourgish,0,1,0
copenhagen,luxembourgish,1,0,0
copenhagen,luxembourgish,1,1,0
copenhagen,luxembourgish,2,0,0
copenhagen,luxembourgish,2,1,0
copenhagen,luxembourgish,3,0,0
copenhagen,luxembourgish,3,1,0
copenhagen,luxembourgish,4,0,0
copenhagen,luxembourgish,4,1,0
copenhagen,luxembourgish,5,0,0
copenhagen,luxembourgish,5,1,0
copenhagen,luxembourgish,6,0,0
copenhagen,luxembourgish,6,1,0
copenhagen,luxembourgish,7,0,0
copenhagen,luxembourgish,7,1,0
copenhagen,luxembourgish,8,0,0
copenhagen,luxembourgish,8,1,0
copenhagen,luxembourgish,9,0,0
copenhagen,luxembourgish,9,1,0
copenhagen,luxembourgish,10,0,0
copenhagen,luxembourgish,10,1,0
copenhagen,luxembourgish,11,0,0
copenhagen,luxembourgish,11,1,0
copenhagen,luxembourgish,12,0,0
copenhagen,luxembourgish,12,1,0
copenhagen,luxembourgish,13,0,0
copenhagen,luxembourgish,13,1,0
copenhagen,luxembourgish,14,0,0
copenhagen,luxembourgish,14,1,0
copenhagen,luxembourgish,15,0,0
copenhagen,luxembourgish,15,1,0
copenhagen,luxembourgish,16,0,0
copenhagen,luxembourgish,16,1,2
copenhagen,luxembourgish,17,0,0
copenhagen,luxembourgish,17,1,0
copenhagen,luxembourgish,18,0,0
copenhagen,luxembourgish,18,1,0
copenhagen,luxembourgish,19,0,0
copenhagen,luxembourgish,19,1,0
copenhagen,luxembourgish,20,0,0
copenhagen,luxembourgish,20,1,0
copenhagen,luxembourgish,21,0,0
copenhagen,luxembourgish,21,1,0
copenhagen,luxembourgish,22,0,0
copenhagen,luxembourgish,22,1,0
copenhagen,luxembourgish,23,0,0
copenhagen,luxembourgish,23,1,0
copenhagen,luxembourgish,24,0,0
copenhagen,luxembourgish,24,1,0
copenhagen,luxembourgish,25,0,0
copenhagen,luxembourgish,25,1,0
copenhagen,luxembourgish,26,0,0
copenhagen,luxembourgish,26,1,0
copenhagen,luxembourgish,27,0,0
copenhagen,luxembourgish,27,1,0
copenhagen,luxembourgish,28,0,2
copenhagen,luxembourgish,28,1,0
copenhagen,luxembourgish,29,0,0
copenhagen,luxembourgish,29,1,0
copenhagen,luxembourgish,30,0,0
copenhagen,luxembourgish,30,1,0
copenhagen,luxembourgish,31,0,0
copenhagen,luxembourgish,31,1,0
copenhagen,luxembourgish,32,0,0
copenhagen,luxembourgish,32,1,0
copenhagen,luxembourgish,33,0,0
copenhagen,luxembourgish,33,1,0
copenhagen,luxembourgish,34,0,0
copenhagen,luxembourgish,34,1,2
